video_id,author_id,author_uniqueId,commentCount,diggCount,playCount,shareCount,followerCount,heartCount,videoCount,author_verified,recommendations,likes_per_recommendation,comments_per_recommendation
7368591453892726062,6808945376549962758,meidastouch,264.0,10300.0,223400.0,60.0,1200000.0,91600000.0,3293.0,True,223340.0,0.04611802632757231,0.0011820542670368049
7368869104922529070,252937098897305600,aaronparnas1,1780.0,18200.0,285400.0,227.0,1300000.0,70100000.0,2689.0,True,285173.0,0.06382090871155403,0.006241825137723417
7368874030331612462,6909560330024731653,jeffjacksonnc,5928.0,182700.0,2300000.0,2145.0,2200000.0,38700000.0,121.0,True,2297855.0,0.07950893333130245,0.002579797245692178
7368914071829155118,7268731568037299242,tuckercarlson,1328.0,70500.0,793700.0,4116.0,2200000.0,26200000.0,224.0,True,789584.0,0.08928752355670834,0.0016818983160753005
7369366698211724587,7268731568037299242,tuckercarlson,270.0,17200.0,200300.0,991.0,2200000.0,26200000.0,224.0,True,199309.0,0.08629816014329508,0.0013546804208540506
7369386621378186542,54068006569377792,msnbc,6237.0,30000.0,726600.0,1096.0,4100000.0,265900000.0,4302.0,True,725504.0,0.041350564573041634,0.008596782374735356
7369769096419888426,7150340488276575278,jessebwatters,8598.0,138000.0,2300000.0,8370.0,1300000.0,36200000.0,1322.0,True,2291630.0,0.06021914532450701,0.003751914576087763
7369981606284709166,6662885292129206277,bernie,292.0,16000.0,160500.0,1054.0,1600000.0,14400000.0,331.0,True,159446.0,0.10034745305620711,0.00183134101827578
7370410374165777706,54068006569377792,msnbc,14800.0,287400.0,2200000.0,16200.0,4100000.0,265900000.0,4302.0,True,2183800.0,0.1316054583753091,0.006777177397197545
7371223642363170094,7082519092653999105,daterightstuff,3065.0,243900.0,2800000.0,7629.0,3400000.0,197600000.0,787.0,True,2792371.0,0.08734512713389446,0.0010976335164632493
7371269103434075434,6753565545351676934,harryjsisson,8103.0,101500.0,673300.0,21200.0,1500000.0,136200000.0,3725.0,True,652100.0,0.15565097377702805,0.012426008280938506
7371517623038790954,7044304201086321670,thedemocrats,289.0,11800.0,149300.0,359.0,1400000.0,56700000.0,1286.0,True,148941.0,0.0792260022424987,0.0019403656481425532
7371542223730511146,6842005413656970246,couriernewsroom,4955.0,103500.0,876900.0,14600.0,1300000.0,156400000.0,3846.0,True,862300.0,0.12002783254087905,0.005746260002319379
7371822005802306859,7082519092653999105,daterightstuff,4277.0,193600.0,1800000.0,6662.0,3400000.0,197600000.0,787.0,True,1793338.0,0.10795510941049596,0.0023849380317597685
7371824817860857130,7082519092653999105,daterightstuff,7456.0,326000.0,4700000.0,9985.0,3400000.0,197600000.0,787.0,True,4690015.0,0.06950937257130307,0.001589760373900723
7371848083451284782,7088448090440680491,thecharliekirkshow,844.0,68100.0,763900.0,636.0,5300000.0,134700000.0,638.0,True,763264.0,0.08922207781318128,0.0011057772933087372
7371879466722708778,6842005413656970246,couriernewsroom,1419.0,30700.0,268900.0,2648.0,1300000.0,156400000.0,3846.0,True,266252.0,0.11530429818367562,0.005329537430704746
7372021730782547242,6662885292129206277,bernie,78.0,4154.0,31900.0,270.0,1600000.0,14400000.0,331.0,True,31630.0,0.13133101485931079,0.002466013278533038
7372197817680448814,54068006569377792,msnbc,2832.0,25000.0,286300.0,534.0,4100000.0,265900000.0,4302.0,True,285766.0,0.08748416536606875,0.009910206252668268
7372223961779916078,126834078636527616,patrickbetdavid,394.0,12900.0,140700.0,3854.0,1300000.0,27500000.0,3421.0,True,136846.0,0.09426654779825497,0.002879148824225772
